timestamp,open,high,low,close,volume,datetime
1739462400000,1.57501,1.91678,1.57501,1.84017,26906956.5,2025-02-13 16:00:00
1739476800000,1.84144,1.9222,1.754,1.88308,26086119.0,2025-02-13 20:00:00
1739491200000,1.88339,2.19362,1.8402,1.96081,79764322.0,2025-02-14 00:00:00
1739505600000,1.96079,1.96193,1.7545,1.817,39416675.4,2025-02-14 04:00:00
1739520000000,1.81643,1.93351,1.79524,1.84233,43804985.0,2025-02-14 08:00:00
1739534400000,1.8425,1.92834,1.82,1.88451,29314600.0,2025-02-14 12:00:00
1739548800000,1.88479,2.0893,1.85053,1.8696,38393424.6,2025-02-14 16:00:00
1739563200000,1.86941,1.95005,1.82099,1.90778,15249082.5,2025-02-14 20:00:00
1739577600000,1.90753,1.92061,1.80425,1.82685,12996594.2,2025-02-15 00:00:00
1739592000000,1.82689,1.8356,1.76913,1.7919,11662516.6,2025-02-15 04:00:00
1739606400000,1.79219,1.81902,1.69038,1.69991,14831084.5,2025-02-15 08:00:00
1739620800000,1.69982,1.7065,1.52356,1.54348,23996307.9,2025-02-15 12:00:00
1739635200000,1.54348,1.572,1.43311,1.51538,42042840.2,2025-02-15 16:00:00
1739649600000,1.51568,1.52496,1.42434,1.4708,18252363.5,2025-02-15 20:00:00
1739664000000,1.47105,1.62231,1.35036,1.36578,39285688.4,2025-02-16 00:00:00
1739678400000,1.36624,1.48,1.36025,1.44398,37669404.5,2025-02-16 04:00:00
1739692800000,1.44394,2.05015,1.415,1.89189,104408127.6,2025-02-16 08:00:00
1739707200000,1.89083,1.9009,1.59906,1.64041,114303832.5,2025-02-16 12:00:00
1739721600000,1.64041,1.73,1.58265,1.70713,47683969.1,2025-02-16 16:00:00
1739736000000,1.70713,1.83,1.64713,1.73,38473886.1,2025-02-16 20:00:00
1739750400000,1.72952,1.79142,1.62529,1.66405,32924622.2,2025-02-17 00:00:00
1739764800000,1.66371,1.68888,1.59625,1.67269,31772646.9,2025-02-17 04:00:00
1739779200000,1.67227,1.79468,1.66985,1.77926,44469951.5,2025-02-17 08:00:00
1739793600000,1.77917,1.92449,1.76917,1.89906,82979436.3,2025-02-17 12:00:00
1739808000000,1.89906,1.984,1.79883,1.87435,58099634.4,2025-02-17 16:00:00
1739822400000,1.87435,1.94193,1.79365,1.90949,24790003.2,2025-02-17 20:00:00
1739836800000,1.90955,1.93764,1.82801,1.91314,23430049.7,2025-02-18 00:00:00
1739851200000,1.91304,2.04,1.88368,1.96242,56898729.6,2025-02-18 04:00:00
1739865600000,1.96238,2.0777,1.919,2.06358,55786372.7,2025-02-18 08:00:00
1739880000000,2.0648,2.14659,1.91154,1.95922,74862655.4,2025-02-18 12:00:00
1739894400000,1.95916,2.0654,1.8928,1.93957,36523619.8,2025-02-18 16:00:00
1739908800000,1.93942,2.03035,1.85239,1.95259,22298455.5,2025-02-18 20:00:00
