timestamp,open,high,low,close,volume,datetime
1747915200000,1.0,1.03,0.9995,1.0,17517651.0,2025-05-22 12:00:00
1747929600000,0.9999,1.0001,0.9999,1.0,2601721.0,2025-05-22 16:00:00
1747944000000,1.0,1.0001,0.9999,0.9999,943659.0,2025-05-22 20:00:00
1747958400000,1.0,1.0001,0.9998,1.0,829256.0,2025-05-23 00:00:00
1747972800000,0.9999,1.0001,0.9999,1.0,981591.0,2025-05-23 04:00:00
1747987200000,1.0,1.0001,0.9999,1.0,856729.0,2025-05-23 08:00:00
1748001600000,1.0,1.0002,0.9999,1.0,1430700.0,2025-05-23 12:00:00
1748016000000,1.0001,1.0001,0.9998,1.0001,890019.0,2025-05-23 16:00:00
1748030400000,1.0,1.0001,0.9999,1.0,433213.0,2025-05-23 20:00:00
1748044800000,1.0001,1.0001,0.9998,1.0,2465300.0,2025-05-24 00:00:00
1748059200000,1.0001,1.0001,0.9999,1.0,208079.0,2025-05-24 04:00:00
1748073600000,1.0001,1.0001,0.9999,0.9999,723230.0,2025-05-24 08:00:00
1748088000000,1.0,1.0,0.9998,0.9999,2766931.0,2025-05-24 12:00:00
1748102400000,0.9999,1.0,0.9998,1.0,909480.0,2025-05-24 16:00:00
1748116800000,1.0,1.0,0.9997,0.9998,937253.0,2025-05-24 20:00:00
1748131200000,0.9998,1.0,0.9998,1.0,841978.0,2025-05-25 00:00:00
1748145600000,1.0,1.0001,0.9999,1.0001,665331.0,2025-05-25 04:00:00
1748160000000,1.0001,1.0001,0.9998,0.9999,1024097.0,2025-05-25 08:00:00
1748174400000,0.9998,0.9999,0.9998,0.9999,380208.0,2025-05-25 12:00:00
1748188800000,0.9998,1.0,0.9998,1.0,287210.0,2025-05-25 16:00:00
1748203200000,0.9999,1.0,0.9999,1.0,206079.0,2025-05-25 20:00:00
1748217600000,1.0,1.0,0.9999,0.9999,497637.0,2025-05-26 00:00:00
1748232000000,1.0,1.0,0.9994,0.9996,1566750.0,2025-05-26 04:00:00
