timestamp,open,high,low,close,volume,datetime
1733832000000,0.6,0.7497,0.6,0.6406,29090036.0,2024-12-10 12:00:00
1733846400000,0.6405,0.6829,0.6255,0.6734,21713544.0,2024-12-10 16:00:00
1733860800000,0.6732,0.7099,0.6668,0.6937,10701079.0,2024-12-10 20:00:00
1733875200000,0.6939,0.7142,0.664,0.7124,10941962.0,2024-12-11 00:00:00
1733889600000,0.7124,0.7367,0.6945,0.6971,18365661.0,2024-12-11 04:00:00
1733904000000,0.6976,0.752,0.6971,0.7344,21125751.0,2024-12-11 08:00:00
1733918400000,0.7344,0.7653,0.7145,0.748,21292398.0,2024-12-11 12:00:00
1733932800000,0.748,0.7709,0.743,0.7567,9362936.0,2024-12-11 16:00:00
1733947200000,0.7568,0.7697,0.7488,0.76,4290424.0,2024-12-11 20:00:00
1733961600000,0.7601,0.7944,0.7521,0.7593,6455089.0,2024-12-12 00:00:00
1733976000000,0.7594,0.7687,0.7284,0.7309,5197229.0,2024-12-12 04:00:00
1733990400000,0.7314,0.7552,0.7171,0.7258,6148580.0,2024-12-12 08:00:00
1734004800000,0.7256,0.7454,0.7115,0.7181,5860027.0,2024-12-12 12:00:00
1734019200000,0.7183,0.7256,0.69,0.6913,4592147.0,2024-12-12 16:00:00
1734033600000,0.6913,0.7044,0.6799,0.6883,3747722.0,2024-12-12 20:00:00
1734048000000,0.6885,0.6957,0.6678,0.6779,4828665.0,2024-12-13 00:00:00
1734062400000,0.678,0.6798,0.6501,0.6589,5537315.0,2024-12-13 04:00:00
1734076800000,0.6588,0.6806,0.6437,0.6787,7061681.0,2024-12-13 08:00:00
1734091200000,0.6787,0.6847,0.6601,0.6632,6387984.0,2024-12-13 12:00:00
1734105600000,0.6631,0.6857,0.6629,0.6795,3185727.0,2024-12-13 16:00:00
1734120000000,0.6795,0.6869,0.6723,0.6851,2352783.0,2024-12-13 20:00:00
1734134400000,0.685,0.7027,0.6733,0.6997,3813189.0,2024-12-14 00:00:00
1734148800000,0.6997,0.7509,0.6997,0.7434,13262874.0,2024-12-14 04:00:00
1734163200000,0.7436,0.755,0.7201,0.7355,18202735.0,2024-12-14 08:00:00
1734177600000,0.7355,0.7357,0.6951,0.696,9851929.0,2024-12-14 12:00:00
1734192000000,0.6962,0.6976,0.666,0.677,7290936.0,2024-12-14 16:00:00
1734206400000,0.677,0.6898,0.6551,0.6865,3918735.0,2024-12-14 20:00:00
1734220800000,0.6866,0.6869,0.6645,0.6684,2914151.0,2024-12-15 00:00:00
1734235200000,0.6684,0.6885,0.6578,0.6646,6314159.0,2024-12-15 04:00:00
1734249600000,0.6646,0.6812,0.6586,0.6805,3986292.0,2024-12-15 08:00:00
1734264000000,0.6805,0.7201,0.6656,0.7133,6466004.0,2024-12-15 12:00:00
1734278400000,0.7133,0.7654,0.713,0.7568,13973764.0,2024-12-15 16:00:00
1734292800000,0.757,0.7829,0.7262,0.7611,17409779.0,2024-12-15 20:00:00
1734307200000,0.7611,0.8155,0.7608,0.8012,20882992.0,2024-12-16 00:00:00
1734321600000,0.8014,0.8366,0.7909,0.8239,26667421.0,2024-12-16 04:00:00
1734336000000,0.8239,0.8297,0.7667,0.7704,19614788.0,2024-12-16 08:00:00
1734350400000,0.7707,0.7808,0.7557,0.7619,11496428.0,2024-12-16 12:00:00
1734364800000,0.7621,0.8079,0.7612,0.7813,11837476.0,2024-12-16 16:00:00
1734379200000,0.7815,0.8558,0.776,0.7973,13361534.0,2024-12-16 20:00:00
1734393600000,0.7975,0.8092,0.7815,0.8,7672538.0,2024-12-17 00:00:00
1734408000000,0.7999,0.81,0.7841,0.7921,4982510.0,2024-12-17 04:00:00
1734422400000,0.7922,0.8144,0.7845,0.811,5285657.0,2024-12-17 08:00:00
1734436800000,0.8107,0.8245,0.74,0.7447,11272378.0,2024-12-17 12:00:00
1734451200000,0.7445,0.7636,0.7381,0.7491,4319984.0,2024-12-17 16:00:00
1734465600000,0.7489,0.7523,0.7037,0.7151,5675571.0,2024-12-17 20:00:00
1734480000000,0.7151,0.7232,0.6961,0.6982,5831059.0,2024-12-18 00:00:00
1734494400000,0.6981,0.705,0.6852,0.6971,5655001.0,2024-12-18 04:00:00
1734508800000,0.6971,0.7241,0.6903,0.7199,5987981.0,2024-12-18 08:00:00
1734523200000,0.7199,0.7208,0.6764,0.6869,5541550.0,2024-12-18 12:00:00
1734537600000,0.687,0.7313,0.6762,0.7065,7057503.0,2024-12-18 16:00:00
1734552000000,0.7062,0.7119,0.6563,0.6624,11900817.0,2024-12-18 20:00:00
1734566400000,0.6625,0.6707,0.6183,0.6585,8249928.0,2024-12-19 00:00:00
1734580800000,0.6585,0.6662,0.6485,0.6606,3081541.0,2024-12-19 04:00:00
1734595200000,0.6607,0.6607,0.6389,0.6444,4018303.0,2024-12-19 08:00:00
1734609600000,0.6443,0.6703,0.6179,0.629,8271708.0,2024-12-19 12:00:00
1734624000000,0.6289,0.6359,0.5836,0.5985,11241205.0,2024-12-19 16:00:00
1734638400000,0.599,0.6312,0.5759,0.6191,6267019.0,2024-12-19 20:00:00
1734652800000,0.6191,0.6278,0.6051,0.6193,4019764.0,2024-12-20 00:00:00
1734667200000,0.6194,0.6252,0.5851,0.5997,4074698.0,2024-12-20 04:00:00
1734681600000,0.5993,0.5998,0.5358,0.5406,9745854.0,2024-12-20 08:00:00
1734696000000,0.5405,0.6276,0.5402,0.6245,7423105.0,2024-12-20 12:00:00
1734710400000,0.6247,0.6777,0.6202,0.6653,7277517.0,2024-12-20 16:00:00
