timestamp,open,high,low,close,volume,datetime
1752120000000,0.00595,0.00595,0.00504,0.005179,3101427179.0,2025-07-10 04:00:00
1752134400000,0.005177,0.005424,0.004777,0.004882,10390169752.0,2025-07-10 08:00:00
1752148800000,0.004882,0.005015,0.004704,0.004918,7459729205.0,2025-07-10 12:00:00
1752163200000,0.004917,0.005173,0.00483,0.005136,7533934432.0,2025-07-10 16:00:00
1752177600000,0.005137,0.005288,0.00504,0.005184,4804769918.0,2025-07-10 20:00:00
1752192000000,0.005185,0.00525,0.0049,0.005204,5015191973.0,2025-07-11 00:00:00
1752206400000,0.005204,0.005319,0.005093,0.00511,4636772096.0,2025-07-11 04:00:00
1752220800000,0.00511,0.005437,0.005081,0.005317,5406019658.0,2025-07-11 08:00:00
1752235200000,0.005317,0.0054,0.005041,0.005108,6591203497.0,2025-07-11 12:00:00
1752249600000,0.005109,0.005342,0.005081,0.005305,3662052762.0,2025-07-11 16:00:00
1752264000000,0.005307,0.00543,0.005218,0.005336,3724756008.0,2025-07-11 20:00:00
1752278400000,0.005337,0.005368,0.004953,0.005073,5528850202.0,2025-07-12 00:00:00
1752292800000,0.005073,0.005223,0.00485,0.005218,5974107415.0,2025-07-12 04:00:00
1752307200000,0.005218,0.0058,0.005085,0.005715,15735393030.0,2025-07-12 08:00:00
1752321600000,0.005715,0.005865,0.004589,0.005556,87283051843.0,2025-07-12 12:00:00
1752336000000,0.005558,0.00681,0.00553,0.006293,58819396156.0,2025-07-12 16:00:00
1752350400000,0.006294,0.0071,0.006284,0.006866,23597194804.0,2025-07-12 20:00:00
1752364800000,0.006865,0.007198,0.006243,0.006536,25514237281.0,2025-07-13 00:00:00
1752379200000,0.006541,0.006552,0.00603,0.006203,14630669714.0,2025-07-13 04:00:00
1752393600000,0.006205,0.006629,0.006156,0.006501,12632706598.0,2025-07-13 08:00:00
1752408000000,0.006501,0.006508,0.005567,0.005764,35544458600.0,2025-07-13 12:00:00
1752422400000,0.005764,0.006145,0.00572,0.005881,13422827301.0,2025-07-13 16:00:00
1752436800000,0.005881,0.006113,0.0057,0.005963,8414720391.0,2025-07-13 20:00:00
1752451200000,0.005964,0.006046,0.005663,0.005768,8440189669.0,2025-07-14 00:00:00
1752465600000,0.005767,0.006108,0.005589,0.006049,10496413197.0,2025-07-14 04:00:00
1752480000000,0.006052,0.006365,0.005701,0.005856,19125217385.0,2025-07-14 08:00:00
1752494400000,0.005858,0.005997,0.005462,0.005988,23906558739.0,2025-07-14 12:00:00
1752508800000,0.005991,0.0063,0.005087,0.005288,133158814358.0,2025-07-14 16:00:00
1752523200000,0.005289,0.00593,0.005082,0.005722,35302122124.0,2025-07-14 20:00:00
1752537600000,0.005723,0.005968,0.005487,0.005578,30871787127.0,2025-07-15 00:00:00
1752552000000,0.005579,0.006177,0.005562,0.005858,29266897429.0,2025-07-15 04:00:00
1752566400000,0.005858,0.005858,0.00528,0.005487,25805252483.0,2025-07-15 08:00:00
1752580800000,0.005488,0.005768,0.005366,0.005671,24670697074.0,2025-07-15 12:00:00
1752595200000,0.005673,0.006326,0.005502,0.005999,54594789328.0,2025-07-15 16:00:00
1752609600000,0.005999,0.00671,0.005937,0.006702,24183349098.0,2025-07-15 20:00:00
